instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k,obs_pb,obs_bb,obs_box
30,14,13,1,0.524,2.822,11.779,0.5999999999999979,3.318823315842339e7,3.318823315842339e7,3.3188233158423387e7,6,15,0.1,1,1.026116956537056e7,1.026116956537056e7,1.026116956537056e7
31,12,11,1,0.398,2.314,9.918,0.25,2.9316757006741874e7,2.9316757006741874e7,2.9316757006741874e7,6,15,0.1,1,9.368947452806473e6,9.368947452806473e6,9.368947452806473e6
32,7,7,1,0.299,1.987,8.96,3.000000000400007,1.821316763919606e7,1.821316763919606e7,1.8213167639196064e7,6,15,0.1,1,1.0762901536561966e7,1.0762901536561966e7,1.0762901536561966e7
33,10,11,1,0.292,2.0,9.034,2.0,2.0804711184822645e7,2.0804711184822645e7,2.080471118482265e7,6,15,0.1,1,6.735005111135483e6,6.735005111135483e6,6.735005111135483e6
34,14,13,1,0.499,2.792,11.904,1.8000000000000007,3.159450131934908e7,3.159450131934908e7,3.159450131934908e7,6,15,0.1,1,9.063242943489075e6,9.063242943489075e6,9.063242943489075e6
35,13,11,1,0.38,2.406,9.93,1.0,2.034280451239603e7,2.034280451239603e7,2.0342804512396026e7,6,15,0.1,1,7.489014215362549e6,7.489014215362549e6,7.489014215362549e6
36,9,8,1,0.341,2.115,9.642,1.0,1.9126304783202097e7,1.9126304783202097e7,1.9126304783202093e7,6,15,0.1,1,8.60711802756691e6,8.60711802756691e6,8.60711802756691e6
37,16,15,1,0.65,2.899,12.575,0.4285714285714306,3.713298633774029e7,3.713298633774029e7,3.713298633774028e7,6,15,0.1,1,1.0868782866090775e7,1.0868782866090775e7,1.0868782866090775e7
38,16,15,1,0.506,2.268,9.59,0.400000000140011,4.286844652230331e7,4.286844652230331e7,4.286844652230331e7,6,15,0.1,1,1.1560300617444992e7,1.1560300617444992e7,1.1560300617444992e7
39,14,12,1,0.443,2.146,9.488,0.6666666666666679,3.0760184424443558e7,3.0760184424443558e7,3.0760184424443565e7,6,15,0.1,1,1.055409534219551e7,1.055409534219551e7,1.055409534219551e7
3,12,12,1,0.393,2.361,9.894,1.0,2.5073526950598136e7,2.5073526950598136e7,2.5073526950598143e7,6,15,0.1,1,7.812614286428452e6,7.812614286428452e6,7.812614286428452e6
40,11,13,1,0.486,2.305,9.35,1.0000000000000049,2.7158420178254943e7,2.7158420178254943e7,2.7158420178254947e7,6,15,0.1,1,8.319366592689514e6,8.319366592689514e6,8.319366592689514e6
41,13,12,1,0.441,2.516,10.535,0.1999999999999993,2.586153444009582e7,2.586153444009582e7,2.586153444009582e7,6,15,0.1,1,9.461942981769562e6,9.461942981769562e6,9.461942981769562e6
42,6,4,1,0.302,2.056,9.457,9.0,1.602279619548483e7,1.602279619548483e7,1.602279619548483e7,6,15,0.1,1,9.9369251814003e6,9.9369251814003e6,9.9369251814003e6
43,12,11,1,0.42,2.145,9.546,1.142857142857146,2.871521491316098e7,2.871521491316098e7,2.871521491316098e7,6,15,0.1,1,1.0106034705526352e7,1.0106034705526352e7,1.0106034705526352e7
44,16,15,1,0.595,2.371,9.593,1.2000000000000028,3.4182323655318215e7,3.4182323655318215e7,3.418232365531821e7,6,15,0.1,1,1.1783237959688187e7,1.1783237959688187e7,1.1783237959688187e7
45,9,8,1,0.349,2.265,10.072,1.0,2.05557837048679e7,2.05557837048679e7,2.05557837048679e7,6,15,0.1,1,1.0102166340522766e7,1.0102166340522766e7,1.0102166340522766e7
46,9,8,1,0.32,2.029,9.248,0.75,1.7596310631380506e7,1.7596310631380506e7,1.7596310631380502e7,6,15,0.1,1,5.446729568645477e6,5.446729568645477e6,5.446729568645477e6
47,15,14,1,0.412,2.016,8.995,1.0,2.7795420496962033e7,2.7795420496962033e7,2.7795420496962033e7,6,15,0.1,1,8.49953990032196e6,8.49953990032196e6,8.49953990032196e6
48,8,8,1,0.311,2.037,9.325,4.199999999999999,2.134083837716128e7,2.134083837716128e7,2.134083837716128e7,6,15,0.1,1,9.627450737369537e6,9.627450737369537e6,9.627450737369537e6
49,12,11,1,0.353,2.078,9.777,1.8000000000000234,2.5883833267816275e7,2.5883833267816275e7,2.588383326781628e7,6,15,0.1,1,9.059502671924591e6,9.059502671924591e6,9.059502671924591e6
4,14,13,1,0.411,2.119,9.587,1.25,2.583875041514038e7,2.583875041514038e7,2.583875041514038e7,6,15,0.1,1,8.331539043823242e6,8.331539043823242e6,8.331539043823242e6
50,12,12,1,0.397,2.174,9.741,1.0000000002000036,2.6581637507969927e7,2.6581637507969927e7,2.6581637507969927e7,6,15,0.1,1,8.42217980682373e6,8.42217980682373e6,8.42217980682373e6
5,13,11,1,0.365,2.067,9.4,2.0,2.5414154168637775e7,2.5414154168637775e7,2.541415416863778e7,6,15,0.1,1,9.560989027259827e6,9.560989027259827e6,9.560989027259827e6
6,14,13,1,0.397,2.225,9.435,1.5714285714285416,3.1656117300856065e7,3.1656117300856065e7,3.1656117300856058e7,6,15,0.1,1,1.0354365213294983e7,1.0354365213294983e7,1.0354365213294983e7
7,14,13,1,0.466,2.288,9.794,1.0000000002000036,2.7626037794951253e7,2.7626037794951253e7,2.7626037794951245e7,6,15,0.1,1,9.322074016584396e6,9.322074016584396e6,9.322074016584396e6
8,8,7,1,0.302,2.169,9.701,1.0,2.2253970865077503e7,2.2253970865077503e7,2.2253970865077503e7,6,15,0.1,1,8.979855301322937e6,8.979855301322937e6,8.979855301322937e6
9,13,12,1,0.417,2.101,9.29,0.6000000000000014,3.210645231288719e7,3.210645231288719e7,3.2106452312887195e7,6,15,0.1,1,9.68319581432724e6,9.68319581432724e6,9.68319581432724e6
10,7,5,1,0.33,2.321,10.729,3.0,2.8850271662396558e7,2.8850271662396558e7,2.8850271662396558e7,6,15,0.3,1,2.4185330980831146e7,2.4185330980831146e7,2.4185330980831146e7
11,7,8,1,0.293,2.234,10.057,1.0,5.561477286201821e6,5.561477286201821e6,5.561477286201822e6,6,15,0.3,1,5.56147728619957e6,5.56147728619957e6,5.56147728619957e6
12,11,9,1,0.388,2.274,10.076,0.5555555555555571,2.982144446543923e7,2.982144446543923e7,2.982144446543923e7,6,15,0.3,1,2.411816429494667e7,2.411816429494667e7,2.411816429494667e7
13,9,7,1,0.35,2.184,9.901,1.0,2.503087047397887e7,2.503087047397887e7,2.5030870473978877e7,6,15,0.3,1,1.8711602082784653e7,1.8711602082784653e7,1.8711602082784653e7
14,5,7,1,0.376,2.664,12.117,1.0,7.67597112943309e6,7.67597112943309e6,7.675971129433091e6,6,15,0.3,1,7.675971129430771e6,7.675971129430771e6,7.675971129430771e6
15,9,7,1,0.387,2.314,10.325,1.0000000002000036,1.3961954691147912e7,1.3961954691147912e7,1.3961954691147912e7,6,15,0.3,1,1.2187531717653275e7,1.2187531717653275e7,1.2187531717653275e7
16,5,6,1,0.285,1.925,9.014,2.0,1.5886539949926328e7,1.5886539949926328e7,1.5886539949926328e7,6,15,0.3,1,1.5886539949930191e7,1.5886539949930191e7,1.5886539949930191e7
17,7,6,1,0.275,1.973,9.02,1.0,1.4490715939422533e7,1.4490715939422533e7,1.4490715939422533e7,6,15,0.3,1,1.4490715939422607e7,1.4490715939422607e7,1.4490715939422607e7
18,7,5,1,0.347,2.225,9.975,5.0,1.6550617739058536e7,1.6550617739058536e7,1.6550617739058534e7,6,15,0.3,1,1.655061773905754e7,1.655061773905754e7,1.655061773905754e7
19,12,9,1,0.346,2.1,9.451,1.2857142857142847,2.502270398225791e7,2.502270398225791e7,2.502270398225791e7,6,15,0.3,1,1.729688345784378e7,1.729688345784378e7,1.729688345784378e7
1,4,8,1,0.312,2.062,9.498,1.0,8.671142468633875e6,8.671142468633875e6,8.671142468633877e6,6,15,0.3,1,8.67114246862793e6,8.67114246862793e6,8.67114246862793e6
20,12,9,1,0.358,2.05,9.437,0.7000000000000028,2.4584966723867588e7,2.4584966723867588e7,2.4584966723867588e7,6,15,0.3,1,1.9298944043670654e7,1.9298944043670654e7,1.9298944043670654e7
21,6,6,1,0.345,2.21,10.117,5.0,2.0788654503854606e7,2.0788654503854606e7,2.0788654503854606e7,6,15,0.3,1,2.056513716672516e7,2.056513716672516e7,2.056513716672516e7
22,3,4,1,0.334,2.476,11.375,4.0,4.512214869549839e6,4.512214869549839e6,4.512214869549839e6,6,15,0.3,1,4.51221486954689e6,4.51221486954689e6,4.51221486954689e6
23,6,6,1,0.298,1.932,8.954,3.6666666666666714,9.417203806293663e6,9.417203806293663e6,9.417203806293665e6,6,15,0.3,1,9.417203806287766e6,9.417203806287766e6,9.417203806287766e6
24,3,4,1,0.313,2.518,11.622,3.0,8.249054980134761e6,8.249054980134761e6,8.249054980134759e6,6,15,0.3,1,8.249054980140686e6,8.249054980140686e6,8.249054980140686e6
25,7,5,1,0.304,1.925,8.986,2.0,1.5270185313937977e7,1.5270185313937977e7,1.5270185313937979e7,6,15,0.3,1,1.4933783437866211e7,1.4933783437866211e7,1.4933783437866211e7
26,6,6,1,0.293,2.176,10.077,2.0,2.2001855314270437e7,2.2001855314270437e7,2.2001855314270437e7,6,15,0.3,1,1.8096551228794098e7,1.8096551228794098e7,1.8096551228794098e7
27,6,5,1,0.312,2.08,9.636,3.0,8.578581941330781e6,8.578581941330781e6,8.578581941330781e6,6,15,0.3,1,8.578581941335678e6,8.578581941335678e6,8.578581941335678e6
28,6,6,1,0.335,2.057,9.552,2.0,1.7880366194016173e7,1.7880366194016173e7,1.7880366194016173e7,6,15,0.3,1,1.7512641942705154e7,1.7512641942705154e7,1.7512641942705154e7
29,7,7,1,0.304,1.98,9.592,1.0,1.4089349317035194e7,1.4089349317035194e7,1.4089349317035193e7,6,15,0.3,1,1.3501801021150589e7,1.3501801021150589e7,1.3501801021150589e7
2,6,6,1,0.331,2.241,10.561,1.0,1.4791269529160067e7,1.4791269529160067e7,1.479126952916007e7,6,15,0.3,1,1.479126952916336e7,1.479126952916336e7,1.479126952916336e7
30,8,8,1,0.334,2.037,9.462,1.0,3.0542938962678343e7,3.0542938962678343e7,3.0542938962678354e7,6,15,0.3,1,2.4913991478658676e7,2.4913991478658676e7,2.4913991478658676e7
31,4,5,1,0.256,1.996,9.329,2.0,2.535611279043439e6,2.535611279043439e6,2.5356112790434393e6,6,15,0.3,1,2.535611279039383e6,2.535611279039383e6,2.535611279039383e6
32,6,5,1,0.325,2.255,10.151,1.0,1.5977487509242814e7,1.5977487509242814e7,1.5977487509242812e7,6,15,0.3,1,1.402150610203743e7,1.402150610203743e7,1.402150610203743e7
33,4,5,1,0.274,1.907,8.983,1.0,5.9475773984384835e6,5.9475773984384835e6,5.947577398438484e6,6,15,0.3,1,5.947577398439407e6,5.947577398439407e6,5.947577398439407e6
34,8,6,1,0.307,1.921,8.928,2.0,1.592567173979282e7,1.592567173979282e7,1.5925671739792824e7,6,15,0.3,1,1.3361321302890778e7,1.3361321302890778e7,1.3361321302890778e7
35,7,5,1,0.309,2.041,9.447,2.0,1.7273053783157647e7,1.7273053783157647e7,1.727305378315765e7,6,15,0.3,1,1.3793089990236282e7,1.3793089990236282e7,1.3793089990236282e7
36,6,5,1,0.398,2.377,10.228,1.0,8.267684597371435e6,8.267684597371435e6,8.267684597371437e6,6,15,0.3,1,8.267684597379684e6,8.267684597379684e6,8.267684597379684e6
37,5,3,1,0.32,2.361,10.57,14.0,1.2974471850335602e7,1.2974471850335602e7,1.2974471850335602e7,6,15,0.3,1,1.2974471850337982e7,1.2974471850337982e7,1.2974471850337982e7
38,10,7,1,0.348,1.936,9.086,2.999999999999943,3.567759017834161e7,3.567759017834161e7,3.567759017834161e7,6,15,0.3,1,2.6138502692676544e7,2.6138502692676544e7,2.6138502692676544e7
39,11,10,1,0.442,2.834,12.015,0.6000000000000014,2.941111782038463e7,2.941111782038463e7,2.9409229306655336e7,6,15,0.3,1,2.3995262184473038e7,2.393562834454155e7,2.393562834454155e7
3,8,5,1,0.403,2.639,12.48,1.0,2.004886969363716e7,2.004886969363716e7,2.004886969363716e7,6,15,0.3,1,1.942402103996277e7,1.942402103996277e7,1.942402103996277e7
40,9,7,1,0.348,2.069,9.793,2.8333333333333357,3.7989469827869765e7,3.7989469827869765e7,3.7989469827869765e7,6,15,0.3,1,2.7201319461841583e7,2.7201319461841583e7,2.7201319461841583e7
41,5,4,1,0.363,2.738,11.751,7.0,3.5947978873698905e7,3.5947978873698905e7,3.5947978873698905e7,6,15,0.3,1,2.7522600985710144e7,2.7522600985710144e7,2.7522600985710144e7
42,9,7,1,0.332,2.369,9.991,0.75,1.7080702566143982e7,1.7080702566143982e7,1.7080702566143986e7,6,15,0.3,1,1.6870280074476242e7,1.6870280074476242e7,1.6870280074476242e7
43,7,4,1,0.277,2.023,9.413,3.0,1.0549601307779916e7,1.0549601307779916e7,1.0549601307779916e7,6,15,0.3,1,1.0549601307783127e7,1.0549601307783127e7,1.0549601307783127e7
44,3,4,1,0.318,2.452,10.515,7.0,3.156339397001045e6,3.156339397001045e6,3.1563393970010453e6,6,15,0.3,1,3.1563393970069885e6,3.1563393970069885e6,3.1563393970069885e6
45,5,4,1,0.264,1.993,9.445,6.0,9.99982857381092e6,9.99982857381092e6,9.99982857381092e6,6,15,0.3,1,9.99982857380867e6,9.99982857380867e6,9.99982857380867e6
46,5,5,1,0.296,2.057,9.389,2.0,1.3149984724835481e7,1.3149984724835481e7,1.3149984724835485e7,6,15,0.3,1,1.3149984724842072e7,1.3149984724842072e7,1.3149984724842072e7
47,11,10,1,0.407,2.318,10.051,5.0,3.408704589710038e7,3.408704589710038e7,3.408704589710038e7,6,15,0.3,1,2.3652866485183716e7,2.3652866485183716e7,2.3652866485183716e7
48,6,6,1,0.356,2.495,10.444,5.0,7.8040469221055675e6,7.8040469221055675e6,7.804046922105567e6,6,15,0.3,1,7.80404692209816e6,7.80404692209816e6,7.80404692209816e6
49,9,7,1,0.434,2.519,11.7,4.0,2.4146642088017184e7,2.4146642088017184e7,2.4146642088017188e7,6,15,0.3,1,1.88571418753376e7,1.88571418753376e7,1.88571418753376e7
4,6,4,1,0.346,2.619,11.959,2.0,7.804823790194644e6,7.804823790194644e6,7.8048237901946455e6,6,15,0.3,1,7.804823790193558e6,7.804823790193558e6,7.804823790193558e6
50,4,3,1,0.317,2.48,11.695,2.0,2.86999716552785e6,2.86999716552785e6,2.86999716552785e6,6,15,0.3,1,2.869997165529251e6,2.869997165529251e6,2.869997165529251e6
5,7,8,1,0.354,2.338,9.926,2.0,1.2027128749344636e7,1.2027128749344636e7,1.202712874934464e7,6,15,0.3,1,1.2027128749347687e7,1.2027128749347687e7,1.2027128749347687e7
6,4,3,1,0.356,2.287,10.486,7.0,8.244748131719329e6,8.244748131719329e6,8.244748131719329e6,6,15,0.3,1,8.244748131715775e6,8.244748131715775e6,8.244748131715775e6
7,10,7,1,0.348,2.071,9.635,6.0,3.1125647913578667e7,3.1125647913578667e7,3.1125647913578667e7,6,15,0.3,1,2.6834900746709824e7,2.6834900746709824e7,2.6834900746709824e7
8,5,4,1,0.267,2.055,9.407,4.0,4.3366033114446085e6,4.3366033114446085e6,4.336603311444607e6,6,15,0.3,1,4.336603311452866e6,4.336603311452866e6,4.336603311452866e6
9,8,6,1,0.294,2.182,9.471,4.0,2.976941651669083e7,2.976941651669083e7,2.976941651669084e7,6,15,0.3,1,2.401377754260063e7,2.401377754260063e7,2.401377754260063e7
10,17,16,1,0.594,2.462,10.176,0.375,3.8526586430462845e7,3.8526586430462845e7,3.852658643046284e7,6,20,0.1,1,1.397820408049202e7,1.397820408049202e7,1.397820408049202e7
11,18,16,1,0.605,2.227,9.197,0.33333333333333215,3.474976555172504e7,3.474976555172504e7,3.474976555172504e7,6,20,0.1,1,1.154700009154892e7,1.154700009154892e7,1.154700009154892e7
12,15,13,1,0.485,2.117,9.129,1.1666666666666679,3.8600054148320496e7,3.8600054148320496e7,3.8600054148320496e7,6,20,0.1,1,1.2667873194927216e7,1.2667873194927216e7,1.2667873194927216e7
13,15,14,1,0.456,2.1,9.094,1.0000000002000036,4.036034564058739e7,4.036034564058739e7,4.03603456405874e7,6,20,0.1,1,1.2635938992292404e7,1.2635938992292404e7,1.2635938992292404e7
14,13,12,1,0.469,2.501,10.689,0.75,3.055185812124058e7,3.055185812124058e7,3.0551858121240586e7,6,20,0.1,1,1.3299480198179245e7,1.3299480198179245e7,1.3299480198179245e7
15,17,17,1,0.534,2.437,9.995,3.000000000400007,3.3910277063147716e7,3.3910277063147716e7,3.3910277063147716e7,6,20,0.1,1,9.508991113437653e6,9.508991113437653e6,9.508991113437653e6
16,13,13,1,0.509,2.863,11.513,1.875,3.3466745317785352e7,3.3466745317785352e7,3.3466745317785364e7,6,20,0.1,1,1.250574381499672e7,1.250574381499672e7,1.250574381499672e7
17,11,11,1,0.386,2.428,10.752,0.1666666666666643,2.3540440075627048e7,2.3540440075627048e7,2.3540440075627048e7,6,20,0.1,1,1.1019657352489471e7,1.1019657352489471e7,1.1019657352489471e7
18,15,14,1,0.495,2.265,9.664,1.8571428571428577,3.5877510971538916e7,3.5877510971538916e7,3.587751097153891e7,6,20,0.1,1,1.2774524844192505e7,1.2774524844192505e7,1.2774524844192505e7
19,15,14,1,0.467,2.207,9.29,0.9999999999999869,3.443342893209008e7,3.443342893209008e7,3.4433428932090074e7,6,20,0.1,1,1.203274534876442e7,1.203274534876442e7,1.203274534876442e7
1,12,10,1,0.494,3.031,12.224,1.0,2.206761687806326e7,2.206761687806326e7,2.2067616878063265e7,6,20,0.1,1,1.090098658955574e7,1.090098658955574e7,1.090098658955574e7
20,12,11,1,0.348,2.155,9.781,2.0,2.906844539823932e7,2.906844539823932e7,2.9068445398239322e7,6,20,0.1,1,9.551727231494904e6,9.551727231494904e6,9.551727231494904e6
21,14,15,1,0.408,2.174,9.306,1.0000000002000036,2.336240895667709e7,2.336240895667709e7,2.3362408956677094e7,6,20,0.1,1,8.627814018238068e6,8.627814018238068e6,8.627814018238068e6
22,11,9,1,0.347,2.002,9.01,2.0,2.1130770105375618e7,2.1130770105375618e7,2.113077010537562e7,6,20,0.1,1,1.1270157548332214e7,1.1270157548332214e7,1.1270157548332214e7
23,21,20,1,0.757,2.453,9.449,0.8571428571428577,5.262133725016698e7,5.262133725016698e7,5.262133725016698e7,6,20,0.1,1,1.2892551414201736e7,1.2892551414201736e7,1.2892551414201736e7
24,17,16,1,0.797,2.99,12.195,0.5,4.3428194966687836e7,4.3428194966687836e7,4.3428194966687836e7,6,20,0.1,1,1.3212310319698334e7,1.3212310319698334e7,1.3212310319698334e7
25,15,15,1,0.717,3.38,13.546,2.1999999999999993,3.770389639974573e7,3.770389639974573e7,3.770389639974575e7,6,20,0.1,1,1.2735115892887115e7,1.2735115892887115e7,1.2735115892887115e7
26,16,15,1,0.475,2.181,9.374,1.0,3.0884256044282235e7,3.0884256044282235e7,3.0884256044282243e7,6,20,0.1,1,1.263491219102478e7,1.2714073601608276e7,1.2714073601608276e7
27,9,7,1,0.311,2.128,9.634,3.000000000400007,1.8720692667751163e7,1.8720692667751163e7,1.8720692667751163e7,6,20,0.1,1,1.1164600534917831e7,1.1164600534917831e7,1.1164600534917831e7
28,11,7,1,0.453,2.681,11.379,1.0000000002000036,1.7555770056056e7,1.7555770056056e7,1.7555770056055997e7,6,20,0.1,1,1.0942491746471405e7,1.0942491746471405e7,1.0942491746471405e7
29,12,14,1,0.458,2.581,10.681,1.0,3.184168313194398e7,3.184168313194398e7,3.184168313194398e7,6,20,0.1,1,1.2092190733406067e7,1.2092190733406067e7,1.2092190733406067e7
2,13,12,1,0.445,2.35,10.328,1.0,2.6608093266653188e7,2.6608093266653188e7,2.6608093266653184e7,6,20,0.1,1,9.349106042608261e6,9.349106042608261e6,9.349106042608261e6
30,14,12,1,0.413,2.12,9.329,1.0,3.069576412546298e7,3.069576412546298e7,3.0695764125462983e7,6,20,0.1,1,1.0896781197042465e7,1.0896781197042465e7,1.0896781197042465e7
31,12,12,1,0.363,2.053,9.548,1.0000000002000036,3.450798132336682e7,3.450798132336682e7,3.450798132336682e7,6,20,0.1,1,1.4919259338504791e7,1.4919259338504791e7,1.4919259338504791e7
32,15,14,1,0.479,2.478,10.081,0.25000000012500045,3.1239759699581623e7,3.1239759699581623e7,3.1239759699581634e7,6,20,0.1,1,1.0828511820035934e7,1.0828511820035934e7,1.0828511820035934e7
33,11,10,1,0.403,2.241,9.881,2.0,2.7773682517592624e7,2.7773682517592624e7,2.7773682517592624e7,6,20,0.1,1,1.1635787673475266e7,1.1635787673475266e7,1.1635787673475266e7
34,18,17,1,0.636,2.4,9.562,0.9999999999999867,4.953512873899474e7,4.953512873899474e7,4.953512873899473e7,6,20,0.1,1,1.4562197921009064e7,1.4562197921009064e7,1.4562197921009064e7
35,13,12,1,0.497,2.662,10.479,1.0000000002000036,3.677002956409578e7,3.677002956409578e7,3.677002956409578e7,6,20,0.1,1,1.4338897537389755e7,1.4338897537389755e7,1.4338897537389755e7
36,14,14,1,0.517,2.282,9.853,0.75,4.068889696547831e7,4.068889696547831e7,4.0688896965478316e7,6,20,0.1,1,1.4494563227056503e7,1.4494563227056503e7,1.4494563227056503e7
37,15,14,1,0.884,3.031,12.253,1.1111111111111107,4.027670661564974e7,4.027670661564974e7,4.0276706615649745e7,6,20,0.1,1,1.4658063404109955e7,1.4658063404109955e7,1.4658063404109955e7
38,15,14,1,0.62,2.607,10.155,0.8888888888888893,4.8043708495608225e7,4.8043708495608225e7,4.804370849560823e7,6,20,0.1,1,1.6232975825651169e7,1.6232975825651169e7,1.6232975825651169e7
39,16,15,1,0.583,2.601,10.695,0.3750000000000001,4.30585735562183e7,4.30585735562183e7,4.305857355621829e7,6,20,0.1,1,1.4891358340660095e7,1.4891358340660095e7,1.4891358340660095e7
3,20,19,1,0.824,2.797,10.046,1.1250000000000016,5.642977984874406e7,5.642977984874406e7,5.6429779848744035e7,6,20,0.1,1,1.6604574940299988e7,1.6604574940299988e7,1.6604574940299988e7
40,15,15,1,0.468,2.152,9.097,1.0,3.760383354774744e7,3.760383354774744e7,3.760383354774745e7,6,20,0.1,1,1.3012035524824142e7,1.3012035524824142e7,1.3012035524824142e7
41,14,15,1,0.432,2.115,9.145,0.5714285714285694,3.8174757191795506e7,3.8174757191795506e7,3.817475719179552e7,6,20,0.1,1,1.3518257338819504e7,1.3518257338819504e7,1.3518257338819504e7
42,14,14,1,0.436,2.105,9.116,1.0000000002000036,3.811252523461838e7,3.811252523461838e7,3.811252523461838e7,6,20,0.1,1,1.2835419051361084e7,1.2835419051361084e7,1.2835419051361084e7
43,11,11,1,0.434,2.132,9.063,0.33333333333333215,2.922119043987259e7,2.922119043987259e7,2.9221190439872585e7,6,20,0.1,1,1.519021862748909e7,1.519021862748909e7,1.519021862748909e7
44,13,14,1,0.442,2.32,10.032,1.0,3.2544947841689713e7,3.2544947841689713e7,3.2544947841689713e7,6,20,0.1,1,1.0296515986839294e7,1.0296515986839294e7,1.0296515986839294e7
45,17,16,1,0.583,2.295,9.431,1.0,4.3397653119536266e7,4.3397653119536266e7,4.339765311953627e7,6,20,0.1,1,1.3562955970079422e7,1.3562955970079422e7,1.3562955970079422e7
46,15,15,1,0.48,2.418,10.306,0.5,3.524354695576886e7,3.524354695576886e7,3.524354695576886e7,6,20,0.1,1,1.2149211026792526e7,1.2149211026792526e7,1.2149211026792526e7
47,16,15,1,0.575,2.524,10.098,0.875,4.215085106340996e7,4.215085106340996e7,4.215085106340996e7,6,20,0.1,1,1.3417377552530289e7,1.3417377552530289e7,1.3417377552530289e7
48,17,16,1,0.588,2.294,9.452,0.571428571428573,3.962384034422545e7,3.962384034422545e7,3.962384034422545e7,6,20,0.1,1,1.333235723657608e7,1.333235723657608e7,1.333235723657608e7
49,12,11,1,0.371,2.072,9.22,1.0000000002000036,3.830341004664973e7,3.830341004664973e7,3.830341004664974e7,6,20,0.1,1,1.4333612884386063e7,1.4333612884386063e7,1.4333612884386063e7
4,15,13,1,0.512,2.329,10.011,2.625,4.799302692307892e7,4.799302692307892e7,4.79930269230789e7,6,20,0.1,1,1.5023014851507187e7,1.5023014851507187e7,1.5023014851507187e7
50,9,9,1,0.3,2.007,9.153,1.0000000002000036,2.5170530042429186e7,2.5170530042429186e7,2.5170530042429194e7,6,20,0.1,1,1.2523763973594666e7,1.2523763973594666e7,1.2523763973594666e7
5,13,12,1,0.437,2.114,9.612,1.0,2.7094191393037483e7,2.7094191393037483e7,2.7094191393037483e7,6,20,0.1,1,1.105478741408348e7,1.105478741408348e7,1.105478741408348e7
6,12,14,1,0.36,2.086,9.049,1.0,3.445560945620672e7,3.445560945620672e7,3.4455609456206724e7,6,20,0.1,1,1.4469655738660812e7,1.4469655738660812e7,1.4469655738660812e7
7,12,10,1,0.363,2.018,9.076,1.999999999999955,3.306540775207837e7,3.306540775207837e7,3.306540775207836e7,6,20,0.1,1,1.2627649704774857e7,1.2627649704774857e7,1.2627649704774857e7
8,13,10,1,0.428,2.104,9.133,3.625,2.8744790977478057e7,2.8744790977478057e7,2.874479097747806e7,6,20,0.1,1,1.0867344935045242e7,1.0867344935045242e7,1.0867344935045242e7
9,16,14,1,0.505,2.336,9.92,0.11111111111111072,3.1591398516730152e7,3.1591398516730152e7,3.159139851673015e7,6,20,0.1,1,1.198378774947548e7,1.198378774947548e7,1.198378774947548e7
1,8,4,1,0.302,2.062,9.419,3.0,1.6271581468720324e7,1.6271581468720324e7,1.6271581468720328e7,6,20,0.3,1,1.6271581468723297e7,1.6271581468723297e7,1.6271581468723297e7
10,4,9,1,0.274,2.097,9.382,1.0,6.7651616496322425e6,6.7651616496322425e6,6.765161649632242e6,6,20,0.3,1,6.765161649629593e6,6.765161649629593e6,6.765161649629593e6
11,5,7,1,0.279,2.101,9.508,1.0,1.0879274828052478e7,1.0879274828052478e7,1.0879274828052478e7,6,20,0.3,1,1.0879274828050613e7,1.0879274828050613e7,1.0879274828050613e7
12,3,2,1,0.24,1.932,9.075,5.0,693796.1921042914,693796.1921042914,693796.1921042914,6,20,0.3,1,693796.1921024323,693796.1921024323,693796.1921024323
13,6,6,1,0.285,2.023,9.271,3.0,2.140052389387121e7,2.140041024459426e7,2.1399146097376898e7,6,20,0.3,1,2.0826071494895935e7,1.9447825248397827e7,2.10183605096035e7
14,9,7,1,0.359,2.54,10.874,1.0,1.0559141181643292e7,1.0559141181643292e7,1.0559141181643292e7,6,20,0.3,1,1.0559141181646347e7,1.0559141181646347e7,1.0559141181646347e7
15,7,6,1,0.305,2.27,9.928,1.0000000002000036,2.058587620978145e7,2.058587620978145e7,2.058587620978145e7,6,20,0.3,1,1.9064852438602448e7,1.9064852438602448e7,1.9064852438602448e7
16,9,9,1,0.335,2.183,9.648,1.0,2.157919715432e7,2.157919715432e7,2.1578974288795087e7,6,20,0.3,1,2.145498638616562e7,2.1579197154327393e7,2.1579197154327393e7
17,6,3,1,0.394,2.818,12.829,2.0,8.534996644337304e6,8.534996644337304e6,8.534996644337304e6,6,20,0.3,1,8.5349966443367e6,8.5349966443367e6,8.5349966443367e6
18,10,6,1,0.394,2.077,9.425,1.9166666666666643,2.08010825994653e7,2.08010825994653e7,2.08010825994653e7,6,20,0.3,1,1.7113264816537857e7,1.7113264816537857e7,1.7113264816537857e7
19,9,4,1,0.319,2.133,9.985,6.0,1.8820969840513624e7,1.8820969840513624e7,1.8820969840513628e7,6,20,0.3,1,1.8820969840517044e7,1.8820969840517044e7,1.8820969840517044e7
2,10,8,1,0.395,2.283,10.173,1.0,4.978585404776525e7,4.978585404776525e7,4.978474331946269e7,6,20,0.3,1,3.6063480467588425e7,3.8753682910577774e7,3.8753682910577774e7
