instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k,obs_pb,obs_bb,obs_box
41,50788,134,1,3600.164,191.665,10.164,2.499999999999999,2.9288283229504492e7,2.3136731174756356e7,2.968948766616989e7,4,10,0.1,2,8.291917710683803e6,8.291917710684903e6,8.292167018140793e6
42,51775,115,1,3600.039,286.97,9.4,0.499999590542231,2.2751822285405785e7,1.8318274766088482e7,2.333519609352541e7,4,10,0.1,2,7.934127559170491e6,7.352439872261047e6,6.536585805208206e6
43,47888,168,1,3600.119,467.692,10.678,0.75,1.6648980983699223e7,1.3997919875388063e7,1.686106587236412e7,4,10,0.1,2,5.196396995797727e6,4.985719880132675e6,5.196396995799854e6
44,52339,1765,1,3600.129,3600.019,10.123,5.999850060334211e-6,1.812922320702956e7,1.436665427558515e7,1.8585292695777483e7,4,10,0.1,2,4.333099882036816e6,4.333100563330753e6,4.33310576567067e6
45,41468,128,1,3600.046,135.25,12.169,0.33333333346666905,1.2193895706947694e7,9.90250469332883e6,1.2521228495292513e7,4,10,0.1,2,4.665049271266937e6,4.359239963840485e6,4.408387788354874e6
46,50971,136,1,3600.088,316.935,9.971,4.169456246927439e-6,1.3644328360030778e7,1.1266092039217452e7,1.3894680112571081e7,4,10,0.1,2,3.3799065058784485e6,3.3799065058784485e6,3.3800118905715942e6
47,46583,143,1,3600.001,587.997,12.592,0.3333333333333357,2.559166576073024e7,2.1683698002419025e7,2.6095919665028468e7,4,10,0.1,2,7.060334777769854e6,7.060334777769392e6,7.0603347777694e6
48,16900,58,1,200.092,16.944,13.133,0.800000000180006,1.0883501552893724e7,1.088058219528819e7,1.3333887245770276e7,4,10,0.1,2,5.33380912115097e6,4.979616827432781e6,5.333854280179995e6
49,49963,116,1,3600.097,244.767,10.43,2.000000000000002,2.2443544786931813e7,1.8551745717092775e7,2.296245132957702e7,4,10,0.1,2,6.616895236255804e6,6.281128376861572e6,6.280675702818809e6
4,88764,106,1,2171.642,61.407,9.85,2.9997030708273087e-6,1.0708382890122788e7,1.0708382841101877e7,1.3136868014639717e7,4,10,0.1,2,4.306013016393022e6,3.9474471717953295e6,3.9763476037330627e6
50,64038,106,1,956.691,45.584,9.041,0.2499999999999991,1.249562845931478e7,1.2495628459314782e7,1.4444401010831822e7,4,10,0.1,2,4.700493940254163e6,4.700502803321838e6,4.700502803321838e6
5,64551,113,1,3600.033,121.72,9.994,0.5,1.7614152003204867e7,1.60005533072331e7,1.9338704064695735e7,4,10,0.1,2,6.561644543819404e6,6.448476609615326e6,6.179286447164932e6
6,52150,113,1,3600.023,215.685,10.383,3.7999999999999945,2.109401617289523e7,1.7187836468587335e7,2.142883552717452e7,4,10,0.1,2,6.808390390309289e6,6.808390390307784e6,6.697388408103943e6
7,100754,103,1,2642.526,103.016,10.245,2.666666666666666,1.0443340439839512e7,1.0443340391960954e7,1.2071960271388063e7,4,10,0.1,2,4.024602444126129e6,4.0246145538082123e6,3.9293027407455444e6
8,71138,98,1,3600.032,71.451,10.651,0.7499999999999991,1.3063730402800757e7,1.2162815312462049e7,1.486556058347817e7,4,10,0.1,2,3.9419651131213503e6,3.94196511312294e6,3.9419651132164e6
9,45611,155,1,3600.019,341.337,11.34,0.1999999999999993,2.2076789695347432e7,1.8246321838805627e7,2.2278393266744364e7,4,10,0.1,2,5.34369326940155e6,5.343693269414902e6,5.34369326940164e6
10,34791,82,1,3600.057,3600.047,10.239,9.2,1.756741265914151e7,1.0915022701054327e7,1.756741265914151e7,4,10,0.1,3,4.574024917678833e6,4.573672484994985e6,4.574081243750062e6
11,36705,85,1,3600.001,3600.05,9.114,6.0,1.6533743785511628e7,1.0946676914004918e7,1.6533743785511628e7,4,10,0.1,3,5.131551013943419e6,5.130986747205643e6,4.90459801568668e6
12,35754,90,1,3600.06,3600.057,9.23,7.333333333333336,1.6025932037764832e7,9.557742182789952e6,1.6025932037764836e7,4,10,0.1,3,3.8618735045284852e6,3.8616058835671004e6,3.8618735049171895e6
13,31303,75,1,3600.106,3600.043,10.465,7.500000000000002,2.962301751604289e7,1.7470518232848514e7,2.9623017516042884e7,4,10,0.1,3,7.976146495037309e6,7.975163007738501e6,7.97620200513812e6
14,36706,96,1,3600.138,3600.036,9.922,5.33333333333333,1.46616951886589e7,9.540347584304143e6,1.4661695188658902e7,4,10,0.1,3,4.921040385207545e6,4.920536963060314e6,4.152206074028814e6
15,36468,86,1,3600.1,3600.048,10.045,7.166666666666667,1.7865683877650615e7,1.1641814378945567e7,1.7865683877650615e7,4,10,0.1,3,4.956499550204299e6,4.956204697144799e6,4.795582120804405e6
16,32031,107,1,3600.063,3600.048,9.501,5.0,1.5001665085602347e7,1.0132978941341776e7,1.5001665085602349e7,4,10,0.1,3,4.474443229864167e6,4.474443229864772e6,4.474597193884546e6
17,31927,93,1,3600.104,3600.063,10.146,7.333333333333334,1.6215869989027027e7,1.081075961875809e7,1.6215869989027029e7,4,10,0.1,3,5.295312860383987e6,5.2948155775249e6,4.855244753373768e6
18,32434,88,1,3600.138,3600.03,10.492,6.75,2.0990916210985005e7,1.2854220394013312e7,2.099091621098501e7,4,10,0.1,3,6.0146057841809485e6,6.014108912152648e6,6.014624510595124e6
19,26691,80,1,3600.071,3600.055,17.502,6.600000000000001,2.258286563544868e7,1.3265012771513715e7,2.2582865635448687e7,4,10,0.1,3,5.810687691007482e6,5.809970138197929e6,5.810711462875366e6
1,31206,98,1,3600.016,3600.038,11.263,7.333333333333329,1.9806027850977555e7,1.2686343926576976e7,1.9806027850977555e7,4,10,0.1,3,5.825554039261955e6,5.825197421546533e6,5.825555852305969e6
20,32016,89,1,3600.095,3600.06,10.41,6.000000000000001,1.7930342058261074e7,1.1105441985732488e7,1.7930342058261074e7,4,10,0.1,3,4.743247002869589e6,4.742727169045253e6,4.743247002870112e6
21,31003,96,1,3600.064,3600.047,12.677,4.25,1.221281309421989e7,7.902551677472205e6,1.2212813094219891e7,4,10,0.1,3,3.592268331854863e6,3.5918936513462067e6,3.4911493080177307e6
22,36339,89,1,3600.109,3600.067,10.257,6.333333333333333,1.6721699744981952e7,1.0933668909850357e7,1.6721699744981954e7,4,10,0.1,3,5.145530430393879e6,5.144964139816718e6,5.145548679333549e6
23,35685,90,1,3600.149,3600.051,9.763,3.8000000000000007,1.929764679961564e7,1.210063492753066e7,1.9297646799615644e7,4,10,0.1,3,7.198007135559082e6,6.71272412835224e6,7.198035755907059e6
24,33694,101,1,3600.117,3600.079,9.805,4.142857142857146,1.8057440588077635e7,1.1112805916385178e7,1.805744058807764e7,4,10,0.1,3,6.251408739910126e6,6.251408740535736e6,5.701707067138626e6
25,33706,83,1,3600.067,3600.053,10.083,8.833333333333334,2.151791389371128e7,1.3793947582825694e7,2.151791389371128e7,4,10,0.1,3,6.952385273025798e6,6.18492953417778e6,5.768426096170425e6
26,32035,86,1,3600.025,3600.029,12.188,6.6,1.4531438658219e7,9.462406361889822e6,1.4531438658218998e7,4,10,0.1,3,4.055410737293195e6,4.0552366145516373e6,4.055424278390169e6
27,32375,86,1,3600.088,3600.052,10.779,8.0,1.9724611256591167e7,1.2297626404041648e7,1.9724611256591167e7,4,10,0.1,3,4.505380001366269e6,4.504892451546428e6,4.505380001366197e6
28,33002,85,1,3600.038,3600.065,11.099,5.800000000000002,1.2485243400533406e7,7.794263023389117e6,1.2485243400533406e7,4,10,0.1,3,3.632587019536972e6,3.6318590281009674e6,3.632628321445465e6
29,34244,92,1,3600.047,3600.041,10.487,5.875,1.8705353000077493e7,1.1732883688062662e7,1.870535300007749e7,4,10,0.1,3,6.199055346497025e6,6.1978112265540995e6,5.203046860087452e6
2,30257,80,1,3600.058,3600.055,11.613,8.33333333333333,2.6834748583927847e7,1.6723317572206223e7,2.6834748583927847e7,4,10,0.1,3,8.037804018391189e6,8.0373142280242015e6,7.002313015201374e6
30,35084,74,1,3600.175,3600.053,9.975,8.75,2.095016966515011e7,1.2453943097135024e7,2.0950169665150113e7,4,10,0.1,3,5.703435391869907e6,5.702976941913753e6,5.58843367836653e6
31,33651,91,1,3600.016,3600.041,11.579,7.0,1.6669282557233779e7,1.048747075384698e7,1.6669282557233777e7,4,10,0.1,3,5.63026086144514e6,5.520692899065994e6,5.19012308004421e6
32,36868,93,1,3600.01,3600.044,9.041,7.5,1.6119985430271104e7,9.869447355406528e6,1.6119985430271104e7,4,10,0.1,3,3.618909476577759e6,3.6187325129111297e6,3.6189094765773877e6
33,33377,85,1,3600.02,3600.09,9.177,10.333333333333332,1.9543517547950372e7,1.1949415333952658e7,1.9543517547950372e7,4,10,0.1,3,5.165009558593485e6,5.164112024346523e6,4.861415680745848e6
34,29720,98,1,3600.091,3600.042,13.066,4.0,1.6267712622317923e7,1.0021515611005565e7,1.6267712622317923e7,4,10,0.1,3,4.685396100997925e6,4.684981963679265e6,3.9702990659652017e6
35,32682,74,1,3600.013,3600.102,10.19,10.428571428571429,2.1830988882965446e7,1.3303661823815374e7,2.1830988882965446e7,4,10,0.1,3,6.708707574260712e6,6.708380430476494e6,6.481567515459061e6
36,32977,96,1,3600.146,3600.047,10.377,5.0,1.318415277849819e7,8.863417424417824e6,1.3184152778498191e7,4,10,0.1,3,3.8779535543250907e6,3.877953554714203e6,3.685206101827219e6
37,37386,111,1,3600.273,3600.049,10.036,5.0,1.514988702942265e7,1.0887959701582134e7,1.5266401285330895e7,4,10,0.1,3,6.509039810548782e6,6.037875365389971e6,5.651884409188687e6
38,35865,77,1,3600.059,3600.054,9.828,7.249999999999999,1.6480121008501146e7,1.0618221968229625e7,1.6480121008501142e7,4,10,0.1,3,4.756214321737279e6,4.755924410669291e6,4.167354237390518e6
39,33268,94,1,3600.191,3600.064,10.442,7.199999999999999,1.3736888110685756e7,9.48520720011407e6,1.3736888110685756e7,4,10,0.1,3,5.233457038461685e6,5.232880660352405e6,5.2334874010334015e6
3,36017,100,1,3600.119,3600.057,9.92,2.625,1.2305929476883754e7,8.241769964335852e6,1.2305929476883752e7,4,10,0.1,3,4.742047867549896e6,4.517113641263165e6,4.478643146346184e6
40,31717,96,1,3600.17,3600.074,10.048,4.666666666666666,2.2367064108982664e7,1.380906958026142e7,2.2367064108982667e7,4,10,0.1,3,7.532816571608439e6,7.531233365127282e6,7.190690568434119e6
41,32118,97,1,3600.012,3600.059,10.001,4.833333333333336,2.9689487666169893e7,1.8322154198063593e7,2.968948766616989e7,4,10,0.1,3,8.291917710683803e6,8.291558357751623e6,7.658357307584763e6
42,35717,102,1,3600.131,3600.038,9.981,4.625000000562501,2.3335196093525417e7,1.4584590615439778e7,2.333519609352541e7,4,10,0.1,3,7.934127559170491e6,7.933883790426994e6,6.116746331887116e6
43,34662,82,1,3600.066,3600.059,10.145,6.428571428571428,1.6861065872364115e7,1.0498802537824595e7,1.686106587236412e7,4,10,0.1,3,5.196396995797727e6,4.881303606721878e6,5.090639799175262e6
44,36490,92,1,3600.022,3600.047,9.331,5.4999999999999964,1.8585292695777483e7,1.1060249465313341e7,1.8585292695777483e7,4,10,0.1,3,4.333099882036816e6,4.332666615376741e6,4.333162213074163e6
45,36406,108,1,3600.065,3600.036,9.889,2.7142857146571444,1.2521228495292515e7,7.774835435469219e6,1.2521228495292513e7,4,10,0.1,3,4.665049271266937e6,4.664606414264767e6,3.9126514726252407e6
46,35001,86,1,3600.065,3600.025,10.807,4.500000000550003,1.3894680112571077e7,8.386953187367585e6,1.3894680112571081e7,4,10,0.1,3,3.3799065058784485e6,3.3797486592940725e6,3.3799181369008124e6
47,28398,86,1,3600.241,3600.062,18.793,8.0,2.6095919665028468e7,1.6263092504575122e7,2.6095919665028468e7,4,10,0.1,3,7.060334777769854e6,7.059554660175856e6,6.5590294016293585e6
48,35554,108,1,3600.122,3600.042,9.893,4.833333333333334,1.312055182911378e7,9.173871493838498e6,1.3333887245770276e7,4,10,0.1,3,5.33380912115097e6,5.333809121151747e6,4.943936115870151e6
49,35974,86,1,3600.111,3600.117,10.98,9.5,2.2962451329577014e7,1.3881652610893998e7,2.296245132957702e7,4,10,0.1,3,6.616895236255804e6,6.616058418726375e6,6.616912125593185e6
4,37788,102,1,3600.022,3600.026,9.51,3.0000000004,1.3136868014639717e7,8.611055272486107e6,1.3136868014639717e7,4,10,0.1,3,4.306013016393022e6,4.305041812074661e6,3.4784462207164764e6
50,35831,98,1,3600.155,3600.033,10.241,5.0,1.444440101083182e7,9.973678256697815e6,1.4444401010831822e7,4,10,0.1,3,4.700493940254163e6,4.700493940253459e6,4.7005050189704895e6
5,33641,90,1,3600.183,3600.055,10.602,4.333333333333331,1.933870406469573e7,1.2547641204724407e7,1.9338704064695735e7,4,10,0.1,3,6.561644543819404e6,6.561192726936184e6,6.561855681905808e6
6,34546,79,1,3600.116,3600.119,10.354,9.8,2.142883552717452e7,1.305836340609833e7,2.142883552717452e7,4,10,0.1,3,6.808390390309289e6,6.807993537012211e6,5.828901120399475e6
7,34781,88,1,3600.092,3600.037,10.334,6.5,1.2071960271388065e7,8.43153477667084e6,1.2071960271388063e7,4,10,0.1,3,4.024602444126129e6,4.023678913631169e6,4.0246452159446133e6
8,35516,98,1,3600.037,3600.042,9.806,5.249999999999997,1.4865560583478168e7,9.46009098781406e6,1.486556058347817e7,4,10,0.1,3,3.9419651131213503e6,3.9415035206260392e6,3.9419671648022085e6
9,31257,79,1,3600.146,3600.034,11.384,13.75,2.227839326674437e7,1.290382873989111e7,2.2278393266744364e7,4,10,0.1,3,5.34369326940155e6,5.342494642018877e6,5.343694812505722e6
10,29394,56,1,3600.125,3600.045,10.541,9.400000000000002,1.756741265914151e7,8.00441180169963e6,1.756741265914151e7,4,10,0.1,4,4.574024917678833e6,4.573672484994888e6,4.077318689058243e6
11,27946,50,1,3600.207,3600.065,9.795,7.800000000000001,1.6533743785511628e7,8.0962926823471375e6,1.6533743785511628e7,4,10,0.1,4,5.131551013943419e6,5.130986747205675e6,4.249185491398373e6
12,25369,54,1,3600.031,3600.039,10.116,7.833333334216668,1.6025932037764832e7,6.758078474250915e6,1.6025932037764836e7,4,10,0.1,4,3.8618735045284852e6,3.8616058839532733e6,3.572253752275088e6
13,29559,51,1,3600.124,3600.038,9.97,12.142857142857144,2.962301751604289e7,1.3166380947055096e7,2.9623017516042884e7,4,10,0.1,4,7.976146495037309e6,7.975163007738493e6,6.3575366552734375e6
14,29989,55,1,3600.002,3600.073,10.59,9.200000000000001,1.46616951886589e7,7.230756277935548e6,1.4661695188658902e7,4,10,0.1,4,4.921040385207545e6,4.92053696256821e6,3.641751346445363e6
15,28266,48,1,3600.157,3600.049,11.425,10.5,1.7865683877650615e7,8.529602774832956e6,1.7865683877650615e7,4,10,0.1,4,4.956499550204299e6,4.95620469714481e6,4.495482692346189e6
16,34161,58,1,3600.005,3600.045,9.749,6.0,1.5001665085602347e7,7.237919260768801e6,1.5001665085602349e7,4,10,0.1,4,4.474443229864167e6,4.474069288690096e6,3.553865513278668e6
17,32705,65,1,3600.174,3600.04,10.002,8.0,1.6215869989027027e7,8.163409842524612e6,1.6215869989027029e7,4,10,0.1,4,5.295312860383987e6,5.294815577524884e6,4.781875611438751e6
18,30204,51,1,3600.085,3600.044,9.859,8.857142857142858,2.099091621098501e7,9.434551710837658e6,2.099091621098501e7,4,10,0.1,4,6.0146057841809485e6,6.014108911551235e6,4.3110740149367815e6
19,30619,51,1,3600.013,3600.117,9.686,10.999999999999995,2.2582865635448687e7,9.757082501464235e6,2.2582865635448687e7,4,10,0.1,4,5.810687691007482e6,5.809970137616883e6,5.153719803693771e6
1,25653,61,1,3600.001,3600.046,11.699,8.857142857142858,1.1264444747152466e7,9.450209278789101e6,1.9806027850977555e7,4,10,0.1,4,5.825554039261955e6,5.180162069511212e6,4.564261083910791e6
20,31693,54,1,3600.159,3600.062,9.851,9.4,1.7930342058261074e7,8.098199277507422e6,1.7930342058261074e7,4,10,0.1,4,4.743247002869589e6,4.742727169045254e6,4.628044685743332e6
21,31075,63,1,3600.146,3600.054,9.265,7.399999999999999,1.2212813094219891e7,5.644925809270505e6,1.2212813094219891e7,4,10,0.1,4,3.592268331854863e6,3.591893650986899e6,3.207691780421367e6
22,32126,53,1,3600.097,3600.032,9.303,9.142857142857144,1.6721699744981952e7,8.040010629366236e6,1.6721699744981954e7,4,10,0.1,4,5.145530430393879e6,5.14496413981672e6,4.181889138189657e6
23,28912,56,1,3600.141,3600.088,10.219,8.285714285714286,1.9297646799615644e7,9.180009319850683e6,1.9297646799615644e7,4,10,0.1,4,7.198007135559082e6,7.197199455343246e6,5.427015498850316e6
24,29556,61,1,3600.162,3600.095,9.761,5.666666666666668,1.8057440588077635e7,8.450719878792353e6,1.805744058807764e7,4,10,0.1,4,6.251408739910126e6,6.2502521549134385e6,5.557064039283841e6
25,29101,52,1,3600.118,3600.11,9.768,10.25,2.1517913893711284e7,1.037369136003212e7,2.151791389371128e7,4,10,0.1,4,6.952385273025798e6,6.951729568963396e6,5.60184233303955e6
26,29589,54,1,3600.174,3600.063,10.715,7.25,1.4531438658219e7,7.209484022586915e6,1.4531438658218998e7,4,10,0.1,4,4.055410737293195e6,4.05523661455163e6,3.1556259155186494e6
27,30388,48,1,3600.051,3600.039,10.169,10.333333333333332,1.9724611256591167e7,9.010282115973849e6,1.9724611256591167e7,4,10,0.1,4,4.505380001366269e6,4.504892451546427e6,4.293207449958801e6
28,30615,50,1,3600.039,3600.036,10.017,8.6,1.2485243400533408e7,5.826989303031908e6,1.2485243400533406e7,4,10,0.1,4,3.632587019536972e6,3.631859028101193e6,2.9909443776683807e6
29,30077,66,1,3600.012,3600.044,10.161,9.28571428674286,1.8705353000077493e7,8.855346886025956e6,1.870535300007749e7,4,10,0.1,4,6.199055346497025e6,6.197811226554096e6,4.935259690782336e6
2,26946,60,1,3600.076,3600.091,10.612,12.333333333333332,2.6834748583927847e7,1.2445532068896497e7,2.6834748583927847e7,4,10,0.1,4,8.037804018391189e6,8.037314228024222e6,6.798674203989029e6
30,31845,49,1,3600.144,3600.076,9.483,10.000000001100007,2.0950169665150113e7,9.428120906816557e6,2.0950169665150113e7,4,10,0.1,4,5.703435391869907e6,5.702976941914181e6,5.378397023578028e6
31,32123,57,1,3600.044,3600.039,9.344,8.5,1.6669282557233779e7,8.169301721269811e6,1.6669282557233777e7,4,10,0.1,4,5.63026086144514e6,5.629901064850293e6,5.355040708885193e6
32,29185,55,1,3600.081,3600.052,10.115,8.0,1.6119985430271104e7,7.0183248674946595e6,1.6119985430271104e7,4,10,0.1,4,3.618909476577759e6,3.6187325129111162e6,3.618909476578147e6
33,30747,55,1,3600.016,3600.047,9.892,10.428571428571429,1.9543517547950372e7,8.607907824261416e6,1.9543517547950372e7,4,10,0.1,4,5.165009558593485e6,5.164112024346519e6,4.507580249246065e6
34,30414,64,1,3600.132,3600.095,10.108,6.666666666666667,1.6267712622317923e7,7.678580894992923e6,1.6267712622317923e7,4,10,0.1,4,4.685396100997925e6,4.684981963680267e6,3.8622164519288703e6
35,28999,46,1,3600.178,3600.06,10.11,10.666666666666666,2.183098888296545e7,1.0347348120644879e7,2.1830988882965446e7,4,10,0.1,4,6.708707574260712e6,6.708380430476531e6,5.687100406851006e6
36,29412,50,1,3600.036,3600.052,10.303,8.2,1.318415277849819e7,6.426079528119996e6,1.3184152778498191e7,4,10,0.1,4,3.8779535543250907e6,3.8775830100721186e6,3.1589919067237014e6
37,30863,57,1,3600.109,3600.041,10.35,7.0,1.5266401285330893e7,8.40278041696246e6,1.5266401285330895e7,4,10,0.1,4,6.509039810548782e6,5.356758311278652e6,5.799220061332704e6
38,29179,48,1,3600.13,3600.06,10.199,10.5,1.6480121008501146e7,7.963726034160116e6,1.6480121008501142e7,4,10,0.1,4,4.756214321737279e6,4.755924410669288e6,3.8634093290159046e6
39,32503,62,1,3600.097,3600.087,11.324,7.285714285714286,1.3736888110685756e7,7.413838402265583e6,1.3736888110685756e7,4,10,0.1,4,5.233457038461685e6,5.232880659827818e6,4.253255978925409e6
3,29883,58,1,3600.025,3600.071,10.208,5.499999999999998,1.2305929476883754e7,6.322566707752593e6,1.2305929476883752e7,4,10,0.1,4,4.742047867549896e6,4.51711364171638e6,3.3366248771258015e6
40,28968,63,1,3600.079,3600.052,9.782,8.75,2.2367064108982664e7,1.0385622162222987e7,2.2367064108982667e7,4,10,0.1,4,7.532816571608439e6,7.5312333651268575e6,5.708968778255764e6
41,28765,56,1,3600.036,3600.047,9.826,11.0,2.9689487666169893e7,1.364135081875746e7,2.968948766616989e7,4,10,0.1,4,8.291917710683803e6,8.29155835775158e6,6.691431557826109e6
42,26169,57,1,3600.082,3600.041,13.186,10.0,2.3335196093525417e7,1.0968089089958444e7,2.333519609352541e7,4,10,0.1,4,7.934127559170491e6,7.933883790426981e6,6.814404362525941e6
43,30811,52,1,3600.002,3600.063,9.648,8.75000224902726,1.686106587236412e7,8.165585405706437e6,1.686106587236412e7,4,10,0.1,4,5.196396995797727e6,5.196079772289906e6,4.349461605428696e6
44,27404,48,1,3600.11,3600.078,11.406,8.600000000960002,1.8585292695777483e7,8.095680658324809e6,1.8585292695777483e7,4,10,0.1,4,4.333099882036816e6,4.332666615376724e6,4.333101925914764e6
45,28565,66,1,3600.105,3600.065,10.337,5.6,1.2521228495292515e7,6.056281575078275e6,1.2521228495292513e7,4,10,0.1,4,4.665049271266937e6,4.664606414731242e6,3.697452753415718e6
46,31906,50,1,3600.156,3600.058,9.484,6.0,1.3894680112571077e7,6.133924041309538e6,1.3894680112571081e7,4,10,0.1,4,3.3799065058784485e6,3.379748659294069e6,3.005072149623864e6
47,25287,51,1,3600.021,3600.1,10.66,13.0,2.6095919665028468e7,1.1977136351997873e7,2.6095919665028468e7,4,10,0.1,4,7.060334777769854e6,7.059554660175102e6,6.683286005092621e6
48,27159,69,1,3600.098,3600.039,10.656,6.14285714357143,1.3333887245770276e7,7.040500716782909e6,1.3333887245770276e7,4,10,0.1,4,5.33380912115097e6,5.3333854164123535e6,3.6550866579417526e6
49,31463,58,1,3600.022,3600.042,11.355,10.571428571428571,2.2962451329577014e7,1.0249253317440491e7,2.296245132957702e7,4,10,0.1,4,6.616895236255804e6,6.6160584187264e6,6.0239457967300415e6
4,27088,50,1,3600.137,3600.271,11.615,7.333333333333336,1.3136868014639717e7,6.182571185010119e6,1.3136868014639717e7,4,10,0.1,4,4.306013016393022e6,4.305041811644258e6,3.4968661848902763e6
50,29075,56,1,3600.022,3600.059,9.801,9.0,1.4444401010831822e7,7.337303537455247e6,1.4444401010831822e7,4,10,0.1,4,4.700493940254163e6,4.700002234042022e6,3.8999385013427734e6
5,26456,56,1,3600.116,3600.08,9.951,9.0,1.933870406469573e7,9.32436239445301e6,1.9338704064695735e7,4,10,0.1,4,6.561644543819404e6,6.561192726936171e6,4.8368892685165405e6
6,26081,48,1,3600.1,3600.073,11.079,9.200000001020001,2.142883552717452e7,9.710249286813576e6,2.142883552717452e7,4,10,0.1,4,6.808390390309289e6,6.807993537012607e6,5.694289938180305e6
7,31269,54,1,3600.022,3600.04,9.309,9.0,1.2071960271388065e7,6.32393150729493e6,1.2071960271388063e7,4,10,0.1,4,4.024602444126129e6,4.023678913631156e6,3.354069869103607e6
8,31563,53,1,3600.165,3600.024,9.623,7.500000000850001,1.4865560583478168e7,7.095211955656996e6,1.486556058347817e7,4,10,0.1,4,3.9419651131213503e6,3.941503520231843e6,3.1708177161170915e6
9,30140,46,1,3600.17,3600.031,10.193,13.5,2.2278393266744375e7,9.678277375615276e6,2.2278393266744364e7,4,10,0.1,4,5.34369326940155e6,5.342494642019272e6,4.940722389660437e6
10,28363,39,1,3600.048,3600.052,9.245,11.249999999999996,1.756741265914151e7,6.445186696891999e6,1.756741265914151e7,4,10,0.1,5,4.574024917678833e6,4.573672484994959e6,4.367529480103439e6
11,28608,35,1,3600.136,3600.027,9.238,10.75,1.6533743785511628e7,6.1582121650945265e6,1.6533743785511628e7,4,10,0.1,5,5.131551013943419e6,5.130986747205734e6,4.312568537729263e6
12,25832,40,1,3600.181,3600.055,10.899,8.4,1.6025932037764832e7,5.309975710866147e6,1.6025932037764836e7,4,10,0.1,5,3.8618735045284852e6,3.861605883953265e6,3.0661378504520035e6
13,28566,39,1,3600.172,3600.03,8.973,14.5,2.962301751604289e7,1.012822834741713e7,2.9623017516042884e7,4,10,0.1,5,7.976146495037309e6,7.975163007736206e6,6.079646003854752e6
14,29783,36,1,3600.163,3600.059,8.908,9.999999999999915,1.46616951886589e7,5.423431608960591e6,1.4661695188658902e7,4,10,0.1,5,4.921040385207545e6,4.920536962568213e6,3.803020258833124e6
15,29412,36,1,3600.001,3600.048,8.968,11.5,1.0145754744064808e7,6.800779236299407e6,1.7865683877650615e7,4,10,0.1,5,4.956499550204299e6,4.697877174257278e6,4.173500301668167e6
16,29657,46,1,3600.13,3600.103,8.987,7.0,1.5001665085602349e7,5.527412863458519e6,1.5001665085602349e7,4,10,0.1,5,4.474443229864167e6,4.474069288694382e6,3.9053521798706055e6
17,24834,42,1,3600.109,3600.046,8.932,10.0,1.6215869989027027e7,6.177808943074611e6,1.6215869989027029e7,4,10,0.1,5,5.295312860383987e6,5.2948155775260925e6,3.8072783396110535e6
18,25874,36,1,3600.037,3600.091,9.541,9.0,2.0990916210985005e7,7.194320711675356e6,2.099091621098501e7,4,10,0.1,5,6.0146057841809485e6,6.014108911551245e6,4.837326307004929e6
19,27988,37,1,3600.18,3600.062,10.386,13.0,2.2582865635448687e7,7.784016657764985e6,2.2582865635448687e7,4,10,0.1,5,5.810687691007482e6,5.8099701376169175e6,4.9126821458200505e6
1,24809,39,1,3600.225,3600.165,10.779,10.0,1.9806027850977555e7,7.250222100889531e6,1.9806027850977555e7,4,10,0.1,5,5.825554039261955e6,5.825197422128677e6,3.959102833055496e6
20,23245,37,1,3600.254,3600.084,12.757,9.0,1.7930342058261074e7,6.1313994953483995e6,1.7930342058261074e7,4,10,0.1,5,4.743247002869589e6,4.742727169046402e6,3.7030760634040833e6
21,26486,44,1,3600.1,3600.146,10.845,7.2500000008250005,1.2212813094219891e7,4.310770023810578e6,1.2212813094219891e7,4,10,0.1,5,3.592268331854863e6,3.59189365099144e6,2.669673973180771e6
22,29439,42,1,3600.082,3600.068,9.003,10.250000001125002,1.6721699744981952e7,6.217829989357683e6,1.6721699744981954e7,4,10,0.1,5,5.145530430393879e6,5.144964140846252e6,4.878413467561722e6
23,25068,32,1,3600.099,3600.054,10.043,8.999999999999998,1.9297646799615644e7,6.8855834515373465e6,1.9297646799615644e7,4,10,0.1,5,7.198007135559082e6,7.197199455343725e6,4.800338751842079e6
24,22889,35,1,3600.173,3600.078,10.07,8.99999999999999,1.805744058807764e7,6.482991046136278e6,1.805744058807764e7,4,10,0.1,5,6.251408739910126e6,6.250252154914856e6,4.400412709928513e6
25,24821,36,1,3600.094,3600.045,10.24,12.285714285714286,2.1517913893711284e7,8.166361829602848e6,2.151791389371128e7,4,10,0.1,5,6.952385273025798e6,6.951729568962097e6,5.189909042299271e6
26,26047,42,1,3600.014,3600.06,10.329,8.750000000975007,1.4531438658219e7,5.407332646403037e6,1.4531438658218998e7,4,10,0.1,5,4.055410737293195e6,4.055236614551626e6,3.6901155283141104e6
27,26475,31,1,3600.168,3600.068,10.162,12.333333333333332,1.9724611256591167e7,6.9404666652633045e6,1.9724611256591167e7,4,10,0.1,5,4.505380001366269e6,4.504892451545715e6,4.505389664426804e6
28,25811,39,1,3600.175,3600.029,10.282,9.714285714285714,1.2485243400533408e7,4.768003384004412e6,1.2485243400533406e7,4,10,0.1,5,3.632587019536972e6,3.631859028101175e6,3.463111983667696e6
